-8.173731714487075806e-02,-5.599503219127655029e-02,
-7.826381362974643707e-03,-1.346734762191772461e-01,
-1.063549220561981201e-01,-5.050488561391830444e-02,
-1.752804592251777649e-02,-7.557552307844161987e-02,
-3.960760682821273804e-02,-7.654386013746261597e-02,
7.793210679665207863e-04,-9.153845906257629395e-02,
-2.050105482339859009e-01,2.867099046707153320e-01,
-1.272720247507095337e-01,-3.869049996137619019e-02,
1.223705988377332687e-02,-1.440803557634353638e-01,
-1.944025456905364990e-01,-3.260862827301025391e-02,
-1.269470751285552979e-01,-1.649123243987560272e-02,
-4.676565900444984436e-02,-4.585188627243041992e-02,
2.954173684120178223e-01,-2.103734165430068970e-01,
-2.329378575086593628e-01,1.726923137903213501e-01,
-1.772084087133407593e-01,2.756147384643554688e-01,
2.453831881284713745e-01,-9.610199183225631714e-02,
3.812777996063232422e-02,2.361028455197811127e-02,
2.981285005807876587e-02,-9.601233154535293579e-02,
4.058615565299987793e-01,-8.152508735656738281e-02,
4.360720515251159668e-02,-1.065284237265586853e-01,
-2.368810586631298065e-02,-7.451823353767395020e-02,
1.527810748666524887e-02,-1.266213506460189819e-01,
-7.390946894884109497e-02,-4.172931984066963196e-02,
9.443917125463485718e-02,-2.107601314783096313e-01,
-1.329768449068069458e-02,-8.328050374984741211e-02,
-1.839077323675155640e-01,2.574436962604522705e-01,
-6.906680762767791748e-02,-1.883089356124401093e-02,
-6.224805861711502075e-02,4.491516575217247009e-02,
-8.901781588792800903e-02,6.554632633924484253e-02,
-4.033353179693222046e-02,7.227268815040588379e-02,
5.167070031166076660e-02,-1.120323985815048218e-01,
2.042745612561702728e-02,-1.122366115450859070e-01,
-5.652195215225219727e-02,-7.505365461111068726e-02,
2.548095211386680603e-02,2.014837972819805145e-02,
-8.395253866910934448e-02,-2.000281587243080139e-02,
-9.270025044679641724e-02,-3.099639713764190674e-02,
-4.468432068824768066e-02,2.469177991151809692e-01,
-1.268659085035324097e-01,-1.834161579608917236e-02,
1.403954997658729553e-02,-1.041904166340827942e-01,
-1.554430276155471802e-01,-1.646249741315841675e-02,
-5.271246656775474548e-03,2.094043791294097900e-01,
-7.948334515094757080e-02,-5.199457705020904541e-02,
-7.654429227113723755e-02,-5.745073035359382629e-02,
-1.016508936882019043e-01,8.580533415079116821e-02,
5.254153534770011902e-02,-2.518768608570098877e-02,
-1.799515038728713989e-01,4.079013597220182419e-03,
-1.405915468931198120e-01,-2.292918600142002106e-02,
-1.000016629695892334e-01,-5.820706859230995178e-02,
-2.011960297822952271e-01,-3.087012842297554016e-02,
3.493251800537109375e-01,-1.330058872699737549e-01,
3.513881191611289978e-02,2.386477310210466385e-03,
-7.942105084657669067e-02,1.670519709587097168e-01,
-8.518803119659423828e-02,-3.202720731496810913e-02,
-1.086420938372612000e-01,6.986179947853088379e-02,
2.118356376886367798e-01,-5.595473200082778931e-02,
-5.010389909148216248e-02,-5.495981127023696899e-02,
-1.376987248659133911e-01,-2.858067117631435394e-02,
-4.195095598697662354e-02,3.455212339758872986e-02,
-2.930597960948944092e-01,-1.510347239673137665e-02,
1.335693523287773132e-02,-8.183525502681732178e-02,
-1.011038869619369507e-01,-5.051272362470626831e-02,
-1.042681261897087097e-01,-4.167221859097480774e-02,
-1.105409637093544006e-01,-3.504537045955657959e-02,
1.919324509799480438e-02,-9.090133756399154663e-02,
7.383287698030471802e-02,-1.444787681102752686e-01,
1.408146577887237072e-03,-8.997507393360137939e-03,
-8.928166329860687256e-02,1.224524974822998047e-01,
1.439811438322067261e-01,-1.261317636817693710e-02,
-1.005455031991004944e-01,-4.836902394890785217e-02,
-7.153823226690292358e-02,-4.960402101278305054e-02,
-1.042078435420989990e-02,9.406046569347381592e-02,
1.497276220470666885e-02,4.192763473838567734e-03,
-4.963368177413940430e-02,4.112503677606582642e-02,
-1.126212626695632935e-01,-7.047779858112335205e-02,
1.339244693517684937e-01,2.598298341035842896e-02,
2.411421202123165131e-02,-9.535510838031768799e-02,
-8.036429435014724731e-02,-6.259117275476455688e-02,
-1.141502857208251953e-01,-4.643672332167625427e-02,
1.260517984628677368e-01,-8.582980930805206299e-02,
-7.796067744493484497e-02,-5.969671532511711121e-02,
2.981180697679519653e-02,-1.650360529311001301e-03,
-1.756079047918319702e-01,-7.490254193544387817e-02,
-6.030261144042015076e-02,-5.745554342865943909e-02,
-1.098349764943122864e-01,-3.586063161492347717e-02,
-1.622300595045089722e-01,2.063455581665039062e-01,
-7.756320387125015259e-02,-7.892955094575881958e-02,
1.678327620029449463e-01,-2.278906106948852539e-02,
-1.243162751197814941e-01,-1.742102019488811493e-02,
-1.251001358032226562e-01,-6.384982168674468994e-02,
-4.746352881193161011e-02,7.413902878761291504e-02,
-2.972411736845970154e-02,-5.832302570343017578e-02,
-1.932059377431869507e-01,9.700554609298706055e-02,
-2.906583547592163086e-01,6.992951035499572754e-02,
-1.025667861104011536e-01,-3.864520043134689331e-02,
1.111486274749040604e-02,-1.323978453874588013e-01,
1.646672002971172333e-02,-8.747629821300506592e-02,
-7.174437493085861206e-02,-7.470794022083282471e-02,
2.118900567293167114e-01,-6.616642326116561890e-02,
-9.489951282739639282e-02,-7.575910538434982300e-02,
5.104874074459075928e-02,7.518506795167922974e-02,
