-1.713701188564300537e-01,-1.010129526257514954e-01,
-9.154281578958034515e-03,-6.577350497245788574e-01,
-3.229578435420989990e-01,-1.243562772870063782e-01,
3.817943856120109558e-02,-1.994476765394210815e-01,
-1.357474029064178467e-01,-1.164801120758056641e-01,
9.302307153120636940e-04,-1.668078005313873291e-01,
-1.307113021612167358e-01,-9.054722785949707031e-01,
-2.724180221557617188e-01,-1.184086203575134277e-01,
4.854688420891761780e-02,-3.986687362194061279e-01,
-2.554256916046142578e-01,-3.716055452823638916e-01,
-1.449119597673416138e-01,-6.677943468093872070e-02,
-4.594377800822257996e-02,-1.040655970573425293e-01,
-6.305488198995590210e-02,-1.319086551666259766e-01,
-3.014372587203979492e-01,-2.065994143486022949e-01,
-9.215878322720527649e-03,-3.605120256543159485e-02,
2.611120045185089111e-01,-1.714720726013183594e-01,
2.528794482350349426e-02,1.940157078206539154e-02,
3.958094865083694458e-02,-1.142644435167312622e-01,
2.222913503646850586e-01,-9.774522781372070312e-01,
6.879124045372009277e-02,-1.449577361345291138e-01,
-1.135947555303573608e-02,-1.543134152889251709e-01,
3.604293987154960632e-02,-1.607755571603775024e-01,
-2.243197560310363770e-01,-8.357956260442733765e-02,
2.119269073009490967e-01,-3.772385120391845703e-01,
1.277323067188262939e-02,-1.506843119859695435e-01,
9.922449290752410889e-02,-1.367491632699966431e-01,
-2.310982793569564819e-01,-6.722252070903778076e-02,
-2.583576142787933350e-01,-6.342497467994689941e-02,
-2.604036219418048859e-02,2.812099829316139221e-02,
-8.263664692640304565e-02,-2.300315536558628082e-02,
6.137027963995933533e-02,-1.395634561777114868e-01,
4.353757575154304504e-02,-2.340528368949890137e-01,
-7.857405394315719604e-02,-1.070333644747734070e-01,
4.997803568840026855e-01,-1.418409496545791626e-01,
-1.727620512247085571e-01,-5.068195983767509460e-02,
-2.887766063213348389e-01,-8.686581254005432129e-02,
1.781290024518966675e-01,-2.811816632747650146e-01,
-3.076486587524414062e-01,-1.312467306852340698e-01,
6.081085279583930969e-02,-1.510178595781326294e-01,
-4.021794199943542480e-01,-9.667751193046569824e-02,
2.634393274784088135e-01,-2.055938988924026489e-01,
-1.291292607784271240e-01,-1.267049461603164673e-01,
-9.149113297462463379e-02,-1.076614856719970703e-01,
-3.885199502110481262e-02,-5.431879311800003052e-02,
2.189726382493972778e-02,-2.140925824642181396e-02,
-4.152306318283081055e-01,-3.002865016460418701e-01,
-3.228111267089843750e-01,-1.426018178462982178e-01,
-8.492474257946014404e-02,-2.087572067975997925e-01,
-2.977046668529510498e-01,-1.777976006269454956e-01,
1.737312674522399902e-01,-6.219503283500671387e-01,
1.058168336749076843e-02,4.434661241248250008e-04,
6.731875706464052200e-03,9.661958552896976471e-03,
-2.712404429912567139e-01,-7.385756075382232666e-02,
-3.429980948567390442e-02,5.826396867632865906e-03,
6.513147056102752686e-02,-7.798716425895690918e-02,
-5.213860794901847839e-02,-8.748093992471694946e-02,
-1.641589105129241943e-01,-1.519368290901184082e-01,
-1.524006202816963196e-02,1.057236269116401672e-02,
-1.636387407779693604e-01,-1.368974447250366211e+00,
5.497412383556365967e-02,-1.510696262121200562e-01,
-9.581942111253738403e-02,-8.907027542591094971e-02,
-1.046681180596351624e-01,-7.869241386651992798e-02,
-2.863549590110778809e-01,-8.852877467870712280e-02,
5.791594833135604858e-02,-1.778132319450378418e-01,
1.183163225650787354e-01,-1.141010671854019165e-01,
2.865475714206695557e-01,-7.659835368394851685e-02,
2.092801965773105621e-02,1.978051848709583282e-02,
3.135447800159454346e-01,-1.871567666530609131e-01,
-2.525792121887207031e-01,-8.074092119932174683e-02,
-1.399034261703491211e-01,-9.087156504392623901e-02,
1.474540797062218189e-03,3.667232394218444824e-02,
1.953211575746536255e-01,-2.783010601997375488e-01,
-2.278347127139568329e-02,-2.896063774824142456e-02,
4.856511205434799194e-02,-2.149915546178817749e-01,
2.574476003646850586e-01,-1.070566251873970032e-01,
7.647198438644409180e-02,-1.229440495371818542e-01,
-1.678888946771621704e-01,-9.547811001539230347e-02,
-2.628200054168701172e-01,-1.022786274552345276e-01,
1.853134036064147949e-01,-1.861952394247055054e-01,
-1.992113292217254639e-01,-1.029276177287101746e-01,
1.934941411018371582e-01,-1.431186497211456299e-01,
-2.614543139934539795e-01,-2.467448711395263672e-01,
-1.467759311199188232e-01,-9.780756384134292603e-02,
-3.071615993976593018e-01,-1.537097841501235962e-01,
3.807287430390715599e-03,2.472292445600032806e-02,
-1.283034682273864746e-01,-1.169753074645996094e-01,
2.814962565898895264e-01,-1.439481675624847412e-01,
-1.538900882005691528e-01,-1.296882629394531250e-01,
-1.780820786952972412e-01,-9.883258491754531860e-02,
3.415994346141815186e-02,2.487258426845073700e-02,
-1.283055264502763748e-02,-1.175721287727355957e-01,
-5.904582515358924866e-02,1.632356550544500351e-03,
-5.352928489446640015e-02,-1.072582080960273743e-01,
-3.260819613933563232e-01,-1.206255778670310974e-01,
2.343883737921714783e-02,-4.001199603080749512e-01,
1.931419596076011658e-02,-1.261291205883026123e-01,
-1.783651560544967651e-01,-1.622185558080673218e-01,
1.954599320888519287e-01,-1.342173814773559570e-01,
-2.169355154037475586e-01,-1.298071593046188354e-01,
2.753629684448242188e-01,-1.282114833593368530e-01,
