2.505463659763336182e-01,-7.224741578102111816e-02,-1.526653766632080078e-02,-1.591012999415397644e-02,-6.837339140474796295e-03,9.941204451024532318e-03,-1.849261671304702759e-01,3.529414162039756775e-02,-2.916475236415863037e-01,1.849834173917770386e-01,2.084671109914779663e-01,2.581813037395477295e-01,-2.853552699089050293e-01,-1.747503556543961167e-04,-1.854908913373947144e-01,-3.454194366931915283e-01,-1.939925104379653931e-01,-1.410360038280487061e-01,-1.100221835076808929e-02,-3.019190430641174316e-01,1.110590174794197083e-01,-1.508873142302036285e-02,2.796820104122161865e-01,-2.439752668142318726e-01,1.173923239111900330e-01,-2.549612522125244141e-01,2.134715616703033447e-01,-3.120228834450244904e-02,1.464545074850320816e-02,2.507440187036991119e-02,-3.019766807556152344e-01,-1.429047137498855591e-01,1.019629612565040588e-01,-2.154326299205422401e-03,3.356295078992843628e-02,1.771504282951354980e-01,-4.404773563146591187e-02,1.940474212169647217e-01,-2.024462670087814331e-01,1.513591110706329346e-01,-3.421564400196075439e-01,1.497522890567779541e-01,8.981420844793319702e-02,-1.010131016373634338e-01,-4.194510579109191895e-01,2.076224982738494873e-01,1.809497177600860596e-01,1.253236681222915649e-01,1.492034941911697388e-01,-1.767972558736801147e-01,2.871839329600334167e-02,8.321285992860794067e-02,1.828770637512207031e-01,-1.353077869862318039e-02,-3.881416320800781250e-01,1.364051252603530884e-01,8.899709582328796387e-02,-3.751319646835327148e-02,1.099930778145790100e-01,-1.204982399940490723e-01,1.492524743080139160e-01,1.484132111072540283e-01,2.776122391223907471e-01,-1.077840328216552734e-01,-1.764923334121704102e-01,-2.790995836257934570e-01,-1.907680928707122803e-02,-1.789177358150482178e-01,2.339374572038650513e-01,1.762403249740600586e-01,2.077157609164714813e-02,-3.729747980833053589e-02,1.984155178070068359e-02,1.771154701709747314e-01,-2.329682409763336182e-01,-2.235212624073028564e-01,1.638515591621398926e-01,3.841097280383110046e-02,-2.271316647529602051e-01,8.553796261548995972e-02,-3.835901319980621338e-01,2.606787681579589844e-01,4.575147479772567749e-02,3.156683743000030518e-01,-2.389257252216339111e-01,3.887598961591720581e-02,-3.021533787250518799e-01,2.139156907796859741e-01,1.496029794216156006e-01,-2.398449331521987915e-01,8.345487713813781738e-02,-7.259213924407958984e-02,2.617271244525909424e-01,1.443911492824554443e-01,-1.352556198835372925e-01,-1.303436011075973511e-01,1.059694215655326843e-01,-1.782526820898056030e-01,-3.329914808273315430e-02,-3.062589764595031738e-01,
-1.576887071132659912e-01,3.776026144623756409e-02,-1.924535930156707764e-01,3.547612577676773071e-02,-1.035731658339500427e-01,3.990158811211585999e-02,1.951149106025695801e-01,-1.273860782384872437e-01,1.082205250859260559e-01,-1.858838945627212524e-01,-5.190761759877204895e-02,-1.300531476736068726e-01,1.085653007030487061e-01,-4.300590138882398605e-03,1.442029327154159546e-01,1.967312246561050415e-01,1.201067194342613220e-01,8.313092589378356934e-02,2.248412221670150757e-01,1.914219856262207031e-01,-1.143702417612075806e-01,4.414924234151840210e-02,-1.254599988460540771e-01,6.497625261545181274e-02,1.024255342781543732e-02,1.972760111093521118e-01,-1.211645677685737610e-01,-2.186809852719306946e-02,4.709829017519950867e-02,-8.178597688674926758e-02,1.154879108071327209e-01,8.228671550750732422e-02,-5.479142069816589355e-02,-7.614530622959136963e-03,-4.897534474730491638e-02,-6.992217898368835449e-02,2.579256193712353706e-03,-4.320543631911277771e-02,1.034017354249954224e-01,-1.206538975238800049e-01,1.927867382764816284e-01,-7.979281991720199585e-02,-1.077023744583129883e-01,-8.260212838649749756e-02,1.291936933994293213e-01,-8.108975365757942200e-03,-3.200986608862876892e-02,-1.382169574499130249e-01,-6.458423286676406860e-02,6.226035952568054199e-02,1.984138600528240204e-02,-7.399022579193115234e-02,-9.809368103742599487e-02,-7.450542598962783813e-02,2.316439747810363770e-01,-1.729474775493144989e-02,2.753862924873828888e-02,-2.058688998222351074e-01,-9.988406300544738770e-02,5.131359025835990906e-02,-5.284992977976799011e-02,-1.376913785934448242e-01,-1.850641667842864990e-01,1.795842545107007027e-03,-4.449474159628152847e-03,7.556245662271976471e-03,-2.934461534023284912e-01,1.479270607233047485e-01,-2.110616266727447510e-01,-1.084635928273200989e-01,9.590505622327327728e-03,-2.153182774782180786e-01,-4.063878580927848816e-02,-9.911537170410156250e-02,7.812114804983139038e-02,5.603429675102233887e-02,-3.492141142487525940e-02,-1.060706973075866699e-01,1.239764019846916199e-01,-1.445625871419906616e-01,-2.945368923246860504e-02,4.598986357450485229e-02,-9.382086992263793945e-02,-4.266709461808204651e-02,1.515311300754547119e-01,-1.068667173385620117e-01,1.405842304229736328e-01,-1.828981041908264160e-01,-2.159973829984664917e-01,8.056256175041198730e-02,-5.501210317015647888e-02,1.027648597955703735e-01,-2.143653929233551025e-01,-5.901465564966201782e-02,2.840638393536210060e-03,7.399489730596542358e-02,-1.604025661945343018e-01,1.476831138134002686e-01,2.074872888624668121e-02,1.677381545305252075e-01,
-1.974120289087295532e-01,-3.105669468641281128e-02,-2.679709792137145996e-01,7.236032932996749878e-02,-1.095686629414558411e-01,9.056220762431621552e-03,1.945767435245215893e-04,-4.766660183668136597e-02,1.599982231855392456e-01,-3.202411830425262451e-01,3.415226191282272339e-02,-1.713813990354537964e-01,4.184071719646453857e-02,-2.244095550850033760e-03,-1.676764637231826782e-01,-1.088085677474737167e-02,6.978153251111507416e-03,7.627887278795242310e-02,7.588326930999755859e-02,9.775473177433013916e-02,-1.344085186719894409e-01,5.336327105760574341e-02,-7.384548336267471313e-02,8.424336463212966919e-02,-4.546101018786430359e-02,-6.885976472403854132e-05,-3.672557941172271967e-04,-5.058636888861656189e-02,2.455898188054561615e-02,-6.583606451749801636e-02,8.859021961688995361e-02,-2.779657766222953796e-02,-5.050965398550033569e-02,-4.570071119815111160e-03,-1.921198368072509766e-01,-7.887059450149536133e-02,-2.403608709573745728e-02,-1.463882476091384888e-01,5.393794178962707520e-02,-2.975637279450893402e-02,1.513972282409667969e-01,-2.389577217400074005e-02,-1.782995015382766724e-01,-3.056931123137474060e-02,7.088901847600936890e-02,-1.226601749658584595e-01,-7.205685228109359741e-02,-1.752760559320449829e-01,-3.998393937945365906e-02,3.108825683593750000e-01,-3.398176655173301697e-02,-6.900373846292495728e-02,-8.796709775924682617e-02,-1.480843871831893921e-02,4.815037548542022705e-02,-4.406679049134254456e-02,-6.765931844711303711e-02,-2.765451669692993164e-01,-4.179996997117996216e-02,1.143263056874275208e-01,-2.438274323940277100e-01,-4.389464855194091797e-02,-1.394765228033065796e-01,1.309133321046829224e-01,4.271461069583892822e-02,1.525065395981073380e-02,-1.093429997563362122e-01,4.432133212685585022e-02,-2.222711890935897827e-01,-2.165620326995849609e-01,-1.441360563039779663e-01,-1.018370166420936584e-01,-1.149133499711751938e-02,-1.300360411405563354e-01,1.138768345117568970e-01,1.088203769177198410e-02,-1.743718236684799194e-01,-2.092815637588500977e-01,1.192981004714965820e-02,-2.269761860370635986e-01,1.151771470904350281e-01,-1.084062270820140839e-02,-2.448312044143676758e-01,-3.090773522853851318e-02,8.791823685169219971e-02,-1.569874137639999390e-01,1.833280026912689209e-01,-1.113484799861907959e-01,-2.226996868848800659e-01,2.822865918278694153e-02,1.324064377695322037e-02,-1.240272372961044312e-01,-3.076798021793365479e-01,-7.593689486384391785e-03,1.907038129866123199e-02,3.006256371736526489e-02,-2.105294764041900635e-01,1.352619230747222900e-01,-3.220123704522848129e-03,-1.519773602485656738e-01,
2.827154397964477539e-01,7.524457573890686035e-02,3.379099369049072266e-01,-2.314526960253715515e-02,4.008957371115684509e-02,-4.645064845681190491e-02,-5.283571481704711914e-01,4.488853514194488525e-01,-2.357707321643829346e-01,1.322970092296600342e-01,3.506063520908355713e-01,1.538093090057373047e-01,-1.438287794589996338e-01,3.091168776154518127e-02,-2.809431962668895721e-02,-6.616427004337310791e-02,-2.497174963355064392e-02,-2.153492122888565063e-01,2.294301375513896346e-04,-1.708889007568359375e-01,2.142219431698322296e-02,1.167531218379735947e-02,3.252989351749420166e-01,-7.008906006813049316e-01,1.085377261042594910e-01,-2.112070024013519287e-01,4.594851434230804443e-01,-3.552896901965141296e-02,-1.898206211626529694e-02,3.917429447174072266e-01,-3.979790210723876953e-01,-5.659623816609382629e-02,6.878459453582763672e-02,2.674951404333114624e-02,3.719880282878875732e-01,5.925442576408386230e-01,-3.499627485871315002e-02,2.999150156974792480e-01,-2.136762291193008423e-01,2.665307521820068359e-01,-2.093448303639888763e-02,3.845304250717163086e-01,9.452261030673980713e-02,-7.419374771416187286e-03,-3.295083642005920410e-01,5.942080616950988770e-01,3.605341017246246338e-01,2.846277356147766113e-01,6.099393367767333984e-01,9.570819139480590820e-02,-2.406945452094078064e-02,7.828231453895568848e-01,2.808205187320709229e-01,-1.512496732175350189e-02,-1.807443946599960327e-01,2.641518712043762207e-01,3.085211217403411865e-01,7.960458099842071533e-02,7.641052603721618652e-01,-2.493518441915512085e-01,1.744280606508255005e-01,2.715852558612823486e-01,1.911194175481796265e-01,-1.576603204011917114e-01,-3.902616500854492188e-01,-6.862413287162780762e-01,-2.164477482438087463e-02,4.226208850741386414e-02,1.022985503077507019e-01,2.597405314445495605e-01,-2.081651799380779266e-02,-6.074415892362594604e-02,-5.157905444502830505e-02,2.670365869998931885e-01,-1.147349476814270020e-01,-3.964479863643646240e-01,5.434577539563179016e-02,1.393084228038787842e-01,-1.764231324195861816e-01,1.414636671543121338e-01,-8.061678707599639893e-02,4.121560752391815186e-01,9.879574924707412720e-02,3.020164668560028076e-01,-1.488018631935119629e-01,1.030271947383880615e-01,-1.389862447977066040e-01,2.619324624538421631e-01,1.384603977203369141e-01,-5.749217420816421509e-02,1.245774701237678528e-02,9.279068559408187866e-02,2.809000015258789062e-02,5.456646680831909180e-01,-6.162475049495697021e-02,-1.426511704921722412e-01,1.354159116744995117e-01,-1.312886178493499756e-01,2.065084576606750488e-01,-6.492732465267181396e-02,
1.576734632253646851e-01,5.466709285974502563e-02,8.136767148971557617e-02,-8.435560017824172974e-02,1.580146551132202148e-01,-6.203866377472877502e-02,-2.164045870304107666e-01,1.723807752132415771e-01,-1.494694054126739502e-01,1.889517456293106079e-01,1.994678378105163574e-01,2.492893487215042114e-01,-2.322276830673217773e-01,-5.444390233606100082e-03,-1.754141412675380707e-02,-2.433957308530807495e-01,-4.983074963092803955e-02,-1.598745286464691162e-01,-8.057010173797607422e-02,-1.657319664955139160e-01,1.068224161863327026e-01,-1.144555658102035522e-01,1.941384822130203247e-01,-2.024146765470504761e-01,3.607858344912528992e-02,-1.429649889469146729e-01,2.263175547122955322e-01,2.077581547200679779e-02,-2.712959237396717072e-02,1.653098165988922119e-01,-1.782259941101074219e-01,-1.626744307577610016e-02,2.155369073152542114e-01,3.438632562756538391e-02,1.517399251461029053e-01,2.334877699613571167e-01,-5.593893304467201233e-02,6.660950183868408203e-02,-1.269975304603576660e-01,1.552113443613052368e-01,-1.159597486257553101e-01,1.433540731668472290e-01,1.924610286951065063e-01,-5.562204867601394653e-03,-2.719204127788543701e-01,2.635867893695831299e-01,1.809522360563278198e-01,1.206938475370407104e-01,2.368983924388885498e-01,-1.366584897041320801e-01,-4.110652953386306763e-02,2.339018136262893677e-01,1.694385558366775513e-01,7.083453238010406494e-02,-1.537652462720870972e-01,9.629680961370468140e-02,3.910614550113677979e-02,1.312262117862701416e-01,1.458013355731964111e-01,-1.388737261295318604e-01,2.626031935214996338e-01,1.972389668226242065e-01,1.130404323339462280e-01,-2.378928363323211670e-01,-2.334334403276443481e-01,-2.305444628000259399e-01,5.067566409707069397e-02,-2.140196412801742554e-01,2.056623548269271851e-01,1.452012807130813599e-01,4.875938594341278076e-02,9.594689309597015381e-02,-2.324448153376579285e-02,1.724632829427719116e-01,-1.842841207981109619e-01,-2.365768998861312866e-01,2.365260720252990723e-01,7.769794017076492310e-02,-1.087325587868690491e-01,1.713062375783920288e-01,-1.597802042961120605e-01,2.183527201414108276e-01,1.177900284528732300e-01,2.041027247905731201e-01,-1.973943859338760376e-01,1.655053645372390747e-01,-1.654246747493743896e-01,2.050042897462844849e-01,9.943073987960815430e-02,-1.424129605293273926e-01,-1.792048662900924683e-01,-1.498948223888874054e-02,2.062985599040985107e-01,2.637520134449005127e-01,-7.420901209115982056e-02,-7.200397551059722900e-02,1.429423540830612183e-01,-1.552176177501678467e-01,1.591885834932327271e-01,-2.134571820497512817e-01,
8.069244027137756348e-02,7.248765975236892700e-02,1.209435537457466125e-01,-3.421339392662048340e-02,-8.419897407293319702e-02,-4.716173186898231506e-02,-7.302106916904449463e-02,4.191079363226890564e-02,-2.623828686773777008e-02,-2.807839214801788330e-01,3.014429472386837006e-02,3.167810291051864624e-02,-7.687445729970932007e-02,7.832015980966389179e-04,-9.195428341627120972e-03,-1.290196180343627930e-01,3.783490136265754700e-02,-3.928028047084808350e-02,-1.679313182830810547e-01,-6.781546026468276978e-02,-2.793197054415941238e-03,-1.338441483676433563e-02,3.903361409902572632e-02,-7.676406949758529663e-02,1.311869174242019653e-01,-5.257559940218925476e-02,-7.605695631355047226e-03,-5.781445070169866085e-04,-4.213660955429077148e-02,5.736499652266502380e-02,-7.503612339496612549e-02,-3.615857660770416260e-02,-1.348949503153562546e-03,-9.073418565094470978e-03,1.222518980503082275e-01,5.049960687756538391e-02,3.204016014933586121e-02,5.350345745682716370e-02,-2.245479822158813477e-02,-7.827322185039520264e-02,-7.231412082910537720e-02,2.213328611105680466e-03,-3.939727612305432558e-04,-1.433562338352203369e-01,-5.274832714349031448e-03,2.851901762187480927e-02,-4.050448536872863770e-02,-6.600781530141830444e-02,7.700834423303604126e-02,1.371451765298843384e-01,-3.272474557161331177e-02,-2.841035090386867523e-02,-1.576622365973889828e-03,1.290389746427536011e-01,-1.171234250068664551e-01,7.972387969493865967e-02,2.625304460525512695e-02,-1.129090338945388794e-01,2.088227309286594391e-02,-3.359999391250312328e-04,1.209853653563186526e-04,-4.395763948559761047e-02,8.017992973327636719e-02,3.229219466447830200e-02,-8.467618376016616821e-02,-6.824687868356704712e-02,-6.433792412281036377e-02,-4.042434040457010269e-03,-2.469580806791782379e-02,5.808362364768981934e-02,-9.188004583120346069e-02,-8.284363895654678345e-02,-5.404282733798027039e-02,8.947689086198806763e-02,-6.289937347173690796e-02,-4.630485549569129944e-02,1.025113314390182495e-01,5.438830703496932983e-02,-1.145437210798263550e-01,6.495385617017745972e-02,-3.270547091960906982e-02,-8.972745388746261597e-02,7.733772695064544678e-02,-6.074824184179306030e-02,-4.004930332303047180e-02,1.236724555492401123e-01,3.563987836241722107e-02,4.712568223476409912e-02,6.608040630817413330e-02,-9.292411059141159058e-02,1.822435110807418823e-02,2.358740195631980896e-02,-7.135333865880966187e-02,2.975985174998641014e-03,-2.927956171333789825e-02,-7.439222931861877441e-02,-6.126516684889793396e-02,-1.659662127494812012e-01,1.065191328525543213e-01,9.554057382047176361e-03,
1.002792996587231755e-04,1.739276386797428131e-02,2.543911337852478027e-02,-3.158896416425704956e-02,-4.257208481431007385e-02,4.418867081403732300e-02,-4.263684153556823730e-02,5.338362418115139008e-03,-4.831986874341964722e-02,3.612107038497924805e-02,1.223565489053726196e-01,9.040033817291259766e-02,-1.634710282087326050e-02,-1.414106041193008423e-02,-1.208823397755622864e-01,-3.560406854376196861e-03,-5.475097522139549255e-02,-3.454053029417991638e-02,-8.143924921751022339e-02,5.396153032779693604e-02,3.213061019778251648e-02,-9.132490493357181549e-03,3.446157323196530342e-03,1.852747867815196514e-03,1.097657084465026855e-01,-1.374545544385910034e-01,3.495632484555244446e-02,7.889362983405590057e-03,-3.470558673143386841e-02,4.745456390082836151e-03,-8.157038688659667969e-02,2.862769179046154022e-02,7.088361680507659912e-02,7.433892693370580673e-03,5.964263901114463806e-02,4.170238971710205078e-02,-4.284519702196121216e-02,1.936452835798263550e-01,4.587468877434730530e-02,1.060005743056535721e-03,-1.923639774322509766e-01,6.324350088834762573e-02,8.911749720573425293e-02,5.214515328407287598e-02,3.225283324718475342e-02,4.018557071685791016e-02,7.726346701383590698e-02,-7.373197376728057861e-02,6.456123292446136475e-02,-9.267369657754898071e-02,-5.147880688309669495e-02,2.070653624832630157e-02,-2.999486401677131653e-03,-1.198083069175481796e-02,6.272156722843647003e-03,1.514619588851928711e-01,8.432493545114994049e-03,3.838055580854415894e-02,-1.481033163145184517e-03,7.236982136964797974e-02,-3.793922439217567444e-02,4.725025221705436707e-02,6.493961811065673828e-02,-2.363193780183792114e-02,-8.414537459611892700e-02,-4.585226625204086304e-02,-9.231625497341156006e-02,-1.592780202627182007e-01,-3.708985075354576111e-02,3.430182486772537231e-02,3.786544501781463623e-02,-1.274048984050750732e-01,4.271002113819122314e-02,7.917661964893341064e-02,-1.592449694871902466e-01,-5.340913310647010803e-03,7.391808088868856430e-03,1.269776374101638794e-01,-4.740064963698387146e-02,-8.800476789474487305e-03,3.850638121366500854e-02,4.615580663084983826e-02,7.198824733495712280e-02,1.868557743728160858e-02,-8.348874002695083618e-02,1.169278919696807861e-01,-2.107758373022079468e-01,5.406366195529699326e-03,-1.635921536944806576e-03,-2.862342633306980133e-02,-4.659284604713320732e-04,7.223652303218841553e-02,-1.328029036521911621e-01,4.044798389077186584e-02,4.406993836164474487e-02,7.983532547950744629e-02,-4.577592760324478149e-02,-9.262961894273757935e-02,1.009804308414459229e-01,-1.543067246675491333e-01,
9.369624406099319458e-02,7.405379414558410645e-02,1.991592645645141602e-01,4.362614359706640244e-03,-7.822944317013025284e-04,5.230050906538963318e-02,-6.110497564077377319e-02,3.335536643862724304e-02,9.406315535306930542e-02,-1.436946392059326172e-01,3.775328770279884338e-02,-4.269250854849815369e-02,-5.882054567337036133e-02,-8.059173077344894409e-02,1.277013216167688370e-03,8.329540491104125977e-03,4.058419167995452881e-02,6.825569272041320801e-02,2.329466305673122406e-02,2.223578467965126038e-02,1.054394394159317017e-01,1.044156327843666077e-01,-6.793029606342315674e-02,-2.075199410319328308e-02,1.113427951931953430e-01,-1.391802076250314713e-02,-6.969724595546722412e-02,-3.779792040586471558e-02,-2.451085299253463745e-02,1.025687679648399353e-01,-3.526539355516433716e-02,9.765639156103134155e-02,6.470190733671188354e-02,-5.816508829593658447e-02,-1.702862232923507690e-02,-3.562229126691818237e-02,-2.627953141927719116e-02,7.187182456254959106e-02,4.107074066996574402e-02,1.950146555900573730e-01,-3.783315047621726990e-02,1.265333443880081177e-01,7.591485977172851562e-02,2.179287560284137726e-02,1.644122228026390076e-02,-1.693102344870567322e-02,1.570785492658615112e-01,1.371650099754333496e-01,-1.365873962640762329e-01,8.056803792715072632e-02,-6.044794619083404541e-02,3.879777714610099792e-02,9.925518929958343506e-02,2.876723930239677429e-02,5.445548519492149353e-02,1.111477613449096680e-01,1.174763590097427368e-01,2.051837444305419922e-01,-1.329381018877029419e-01,1.602431200444698334e-02,6.107555702328681946e-02,4.285061731934547424e-02,3.676592186093330383e-02,7.200985401868820190e-02,-7.218721788376569748e-03,-7.368414103984832764e-02,1.762448102235794067e-01,5.171724781394004822e-02,4.245543107390403748e-02,-3.939748182892799377e-02,-2.152724862098693848e-01,-3.655073791742324829e-02,-4.997335374355316162e-02,2.284252643585205078e-02,1.434449106454849243e-02,-4.601591080427169800e-02,5.478129535913467407e-02,9.190796315670013428e-02,-3.909640386700630188e-02,1.067794710397720337e-01,-4.091475531458854675e-02,9.290003031492233276e-02,5.274855345487594604e-02,-3.566557168960571289e-02,1.492503657937049866e-02,1.287532299757003784e-01,-3.096652589738368988e-02,-1.366705596446990967e-01,7.477581501007080078e-02,-3.036932088434696198e-02,-2.993869781494140625e-02,-3.876239433884620667e-02,-1.967646479606628418e-01,1.819084212183952332e-02,1.464013308286666870e-01,5.207443237304687500e-02,-6.599646806716918945e-02,3.347452357411384583e-02,1.565946638584136963e-01,4.321561753749847412e-02,
4.646426439285278320e-02,-3.365322481840848923e-04,6.712530553340911865e-02,-3.959981724619865417e-02,1.131611168384552002e-01,4.960831254720687866e-02,-5.897588729858398438e-01,3.246573805809020996e-01,-1.273267865180969238e-01,-1.733087450265884399e-01,1.011112406849861145e-01,5.357431247830390930e-02,1.104100272059440613e-01,4.631526395678520203e-02,3.013012111186981201e-01,9.712608158588409424e-02,8.391945064067840576e-02,4.520098865032196045e-02,-2.454642439261078835e-03,-1.564872637391090393e-02,-4.361807927489280701e-02,-2.108638547360897064e-02,3.888973593711853027e-02,-4.724653065204620361e-01,-2.350367419421672821e-02,1.186030805110931396e-01,2.688498795032501221e-01,2.638504840433597565e-02,-2.001663111150264740e-02,4.305833876132965088e-01,-2.012864202260971069e-01,1.181744039058685303e-03,5.917352065443992615e-02,1.018208684399724007e-03,1.515003889799118042e-01,3.821070492267608643e-01,-6.930334120988845825e-02,9.172960370779037476e-02,-4.720611497759819031e-02,9.965579956769943237e-02,1.477815657854080200e-01,3.125161528587341309e-01,1.154018342494964600e-01,-1.085863821208477020e-02,-1.797060519456863403e-01,3.453059494495391846e-01,-1.366353593766689301e-02,6.199979782104492188e-02,2.807756662368774414e-01,3.477160632610321045e-02,-3.055760450661182404e-02,4.009530544281005859e-01,1.427050530910491943e-01,8.420738577842712402e-02,1.765560358762741089e-01,6.897445768117904663e-02,1.466806530952453613e-01,5.903219059109687805e-02,5.663462281227111816e-01,4.845503251999616623e-03,1.736588329076766968e-01,1.715197712182998657e-01,-2.614050544798374176e-02,-8.032106608152389526e-02,-2.554420232772827148e-01,-3.798042833805084229e-01,-7.750441785901784897e-03,1.575308442115783691e-01,-3.469018265604972839e-02,-8.155835419893264771e-02,1.186797022819519043e-02,-4.192528873682022095e-02,-5.417343601584434509e-02,2.171155065298080444e-02,1.776256114244461060e-01,-2.336822599172592163e-01,-1.952225901186466217e-02,-2.179830707609653473e-02,1.561564654111862183e-01,3.643490746617317200e-02,-1.594998240470886230e-01,1.254559755325317383e-01,4.737112298607826233e-02,3.261778876185417175e-02,1.367822885513305664e-01,8.154921233654022217e-02,1.465661078691482544e-02,-2.881834516301751137e-03,-7.751654367893934250e-03,1.006764266639947891e-02,-1.580061316490173340e-01,1.017057243734598160e-02,-2.369314134120941162e-01,2.252834290266036987e-01,1.312617659568786621e-01,-3.155753389000892639e-02,3.334242105484008789e-02,-2.594404481351375580e-02,4.899392277002334595e-02,2.798973321914672852e-01,
9.300841018557548523e-03,-8.578553795814514160e-02,-1.759247928857803345e-01,3.777436912059783936e-03,-1.487534195184707642e-01,-3.040132671594619751e-02,6.295235455036163330e-02,-2.354451119899749756e-01,-2.738426811993122101e-02,-1.042797043919563293e-01,6.724359840154647827e-02,-1.139140576124191284e-01,-2.026702314615249634e-01,1.818069024011492729e-03,-8.795766532421112061e-02,-7.833545655012130737e-02,-2.607898414134979248e-02,6.745082885026931763e-02,4.756854847073554993e-02,3.853971883654594421e-02,-8.797478675842285156e-02,1.482558157294988632e-02,-1.109146773815155029e-01,7.870073616504669189e-02,2.488827705383300781e-02,-1.566372364759445190e-01,-2.631586492061614990e-01,-1.731415465474128723e-02,-3.843533992767333984e-02,-3.351845741271972656e-01,5.351489037275314331e-02,-1.849965192377567291e-02,-5.772382393479347229e-02,2.656787447631359100e-02,-3.987796604633331299e-03,-2.556295692920684814e-01,-3.258962929248809814e-02,-5.003638193011283875e-02,8.350382745265960693e-02,-1.470430344343185425e-01,-3.607252612709999084e-02,-2.933173775672912598e-01,-1.090048700571060181e-01,-7.897502183914184570e-02,3.348506987094879150e-02,-2.085023969411849976e-01,-2.551081217825412750e-02,-1.749994456768035889e-01,-2.284921407699584961e-01,-1.165036410093307495e-01,-1.788555271923542023e-02,-2.133657783269882202e-01,-1.409982591867446899e-01,-1.388851255178451538e-01,-6.883456557989120483e-02,-4.102699831128120422e-02,-5.489524081349372864e-02,-4.663457572460174561e-01,-2.794395089149475098e-01,-4.528562352061271667e-02,-2.193876206874847412e-01,-2.784714400768280029e-01,-1.993588544428348541e-02,-4.464169964194297791e-02,1.187379583716392517e-01,1.277416795492172241e-01,-3.399111628532409668e-01,-5.366604775190353394e-02,-1.870996057987213135e-01,6.345639377832412720e-02,-1.880345940589904785e-01,6.909956224262714386e-03,-3.464919980615377426e-03,-1.473232358694076538e-02,-1.205277070403099060e-01,4.928506095893681049e-04,-1.369396150112152100e-01,-3.590682893991470337e-02,-6.571253389120101929e-02,-2.367650419473648071e-01,-7.867076247930526733e-02,-1.368898153305053711e-01,-7.948041707277297974e-02,4.509787634015083313e-02,-5.800173804163932800e-02,2.762291766703128815e-02,-7.105370610952377319e-02,4.649643599987030029e-02,-3.016546554863452911e-02,-1.075745820999145508e-01,1.325034946203231812e-01,-1.369508542120456696e-02,-6.090331077575683594e-02,-2.953812777996063232e-01,-1.297649592161178589e-01,2.288044057786464691e-02,-2.110977843403816223e-02,-7.680820673704147339e-02,6.165369600057601929e-02,-9.945214539766311646e-02,
